event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days,time_since_last_event_sec,time_since_last_login_sec,time_since_last_deposit_sec,roll_5_trade_vol_mean,roll_5_trade_vol_std,roll_5_pnl_mean,roll_5_margin_mean,roll_10_trade_vol_mean,roll_10_trade_vol_std,roll_10_pnl_mean,roll_10_margin_mean,roll_5_click_rate_mean,roll_5_session_dur_mean,roll_10_click_rate_mean,roll_10_session_dur_mean,burst_count_5min,burst_count_30min,unique_ips_last_10_logins,unique_countries_last_10_logins,unique_devices_last_10_logins,rolling_failed_attempts_5,rolling_timezone_gap_5,roll_5_deposit_sum,withdrawal_to_deposit_ratio,rolling_immediate_withdrawal_5,deposit_amount_rolling_std,deposit_count_last_10,deposit_amount_rolling_mean,withdrawal_amount_vs_account_age,is_large_withdrawal,trade_vol_zscore,pnl_zscore,amount_zscore,session_duration_zscore,click_rate_zscore,trade_vol_vs_baseline_zscore
EVT_196864,USER_0023,session,2024-03-09 15:40:22,15,5,1,1,wash_trader,,,android_app,,,,,,,,,,,,,,,19.2,7.0,0.36,,386,412778.0,3342857.0,547257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.146,30.48,1.1871428571428573,30.557142857142857,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.4943223871474135,-0.8137138354920209,0.0
EVT_765678,USER_0023,kyc_change,2024-03-11 23:11:41,23,0,0,1,wash_trader,,,,,,,,,,,,,,,,,,,,,email_update,388,199879.0,3542736.0,747136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_474426,USER_0023,trade,2024-03-14 06:29:03,6,3,0,1,wash_trader,,,,,,,XAUUSD,0.1,6945.89,-341.63,1807.54,694.0,1.003,0.0,,,,,,,,391,199042.0,3741778.0,946178.0,5984.428,1133.2780245930153,-69.458,2420.428,59703.164000000004,56894.081596152435,1279.011,58487.129,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9570172762345076,-1.031975351245225,0.0,0.0,0.0,-0.9570552670119872
EVT_858711,USER_0023,trade,2024-03-16 16:25:39,16,5,1,1,wash_trader,,,,,,,BTCUSD,1.42,6248.33,13.26,2256.98,581.0,0.903,1.0,,,,,,,,393,208596.0,3950374.0,1154774.0,5985.762000000001,1133.6603757410978,-59.734,2546.542,47985.825999999994,54320.893015055415,963.2199999999999,43526.292,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9695761395175282,-0.7852788493649353,0.0,0.0,0.0,-0.9695184658062649
EVT_394493,USER_0023,session,2024-03-29 22:47:05,22,4,0,1,wash_trader,,,android_app,,,,,,,,,,,,,,,5.2,30.0,5.77,,406,1146086.0,5096460.0,2300860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024,29.78,1.7599999999999998,27.3875,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-1.339575934636121,2.3307089145164315,0.0
EVT_777141,USER_0024,trade,2024-01-06 04:45:07,4,5,1,1,structurer,,,,,,,BTCUSD,1.03,9295.05,56.78,2044.75,990.0,0.816,0.0,,,,,,,,155,0.0,0.0,0.0,9295.05,0.0,56.78,2044.75,9295.05,0.0,56.78,2044.75,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.1466848421879796,0.31495734536911935,0.0,0.0,0.0,-1.1467257713093406
EVT_596171,USER_0024,session,2024-01-07 04:38:49,4,6,1,1,structurer,,,android_app,,,,,,,,,,,,,,,41.2,40.0,0.97,,156,86022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,41.2,0.97,41.2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.7071067811865224,0.7071067811865476,0.0
EVT_657487,USER_0024,withdrawal,2024-01-10 19:52:17,19,2,0,1,structurer,,,,,,,,,,,,,,,346.11,crypto,0.0,,,,,159,314008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.1631875000000003,0,0.0,0.0,-1.3352725557700802,0.0,0.0,0.0
EVT_763664,USER_0024,withdrawal,2024-01-13 05:43:42,5,5,1,1,structurer,,,,,,,,,,,,,,,154.07,crypto,0.0,,,,,162,208285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9452147239263803,0,0.0,0.0,-2.3112667439300276,0.0,0.0,0.0
EVT_923856,USER_0024,kyc_change,2024-01-14 03:56:42,3,6,1,1,structurer,,,,,,,,,,,,,,,,,,,,,phone_update,163,79980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_827851,USER_0024,trade,2024-01-14 10:59:03,10,6,1,1,structurer,,,,,,,BTCUSD,1.53,12798.84,-56.01,4424.23,131.0,1.124,0.0,,,,,,,,163,25341.0,0.0,0.0,11046.945,2477.553668853614,0.38500000000000156,3234.49,11046.945,2477.553668853614,0.38500000000000156,3234.49,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7416376642105387,-0.4004598127052533,0.0,0.0,0.0,0.7419990284942786
EVT_654823,USER_0024,login,2024-01-17 08:39:50,8,2,0,1,structurer,10.115.32.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,166,250847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_107614,USER_0024,trade,2024-01-21 11:49:29,11,6,1,1,structurer,,,,,,,BTCUSD,0.16,13039.79,149.37,1298.81,1551.0,1.145,0.0,,,,,,,,170,356979.0,356979.0,0.0,11711.226666666667,2095.935707275711,50.046666666666674,2589.263333333333,11711.226666666667,2095.935707275711,50.046666666666674,2589.263333333333,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8714945642863777,0.9022476606994339,0.0,0.0,0.0,0.8707757193899792
EVT_843449,USER_0024,trade,2024-01-22 11:43:17,11,0,0,1,structurer,,,,,,,BTCUSD,1.17,8953.12,-36.95,1637.53,562.0,0.786,0.0,,,,,,,,171,86028.0,443007.0,0.0,11021.7,2197.821441534018,28.297500000000003,2351.33,11021.7,2197.821441534018,28.297500000000003,2351.33,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.33096361306547,-0.27956389078932514,0.0,0.0,0.0,-1.3306924725889133
EVT_453171,USER_0024,kyc_change,2024-01-22 11:51:21,11,0,0,1,structurer,,,,,,,,,,,,,,,,,,,,,email_update,171,484.0,443491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_569056,USER_0024,withdrawal,2024-01-24 02:55:37,2,2,0,1,structurer,,,,,,,,,,,,,,,269.02,crypto,0.0,,,,,173,140656.0,584147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.5460919540229885,0,0.0,0.0,-1.7270627659619693,0.0,0.0,0.0
EVT_596754,USER_0024,trade,2024-01-25 00:01:54,0,3,0,1,structurer,,,,,,,BTCUSD,1.82,12854.6,179.33,290.12,721.0,1.129,0.0,,,,,,,,173,75977.0,660124.0,0.0,11388.28,2072.370333374323,58.504000000000005,1939.0879999999997,11388.28,2072.370333374323,58.504000000000005,1939.0879999999997,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7716887982558958,1.0922813343930964,0.0,0.0,0.0,0.7726601453742068
EVT_384027,USER_0024,login,2024-01-27 08:38:15,8,5,1,1,structurer,10.115.32.1,SG,android_app,1.0,1.0,0.0,,,,,,,,,,,,,,,,176,203781.0,863905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_288358,USER_0024,kyc_change,2024-02-04 12:34:13,12,6,1,1,structurer,,,,,,,,,,,,,,,,,,,,,address_update,184,705358.0,705358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_155469,USER_0024,trade,2024-02-11 20:40:30,20,6,1,1,structurer,,,,,,,BTCUSD,1.34,11594.97,-249.77,421.58,1481.0,1.018,1.0,,,,,,,,191,633977.0,1339335.0,0.0,11848.264000000001,1716.2501068113586,-2.806,1614.454,11422.728333333333,1855.5040191108906,7.125,1686.1699999999998,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09282742850064024,-1.6294626369670715,0.0,0.0,0.0,0.09198335063978601
EVT_963308,USER_0024,deposit,2024-02-21 21:17:22,21,2,0,1,structurer,,,,,,,,,,,,,,,661.37,card,0.0,,,,,201,866212.0,2205547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,661.37,0.0,0.0,0.0,1.0,661.37,0.0,0,0.0,0.0,0.26695577040834567,0.0,0.0,0.0
EVT_975336,USER_0024,deposit,2024-02-22 14:30:37,14,3,0,1,structurer,,,,,,,,,,,,,,,820.61,crypto,0.0,,,,,202,61995.0,2267542.0,61995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1481.98,0.0,0.0,112.59968383614583,2.0,740.99,0.0,0,0.0,0.0,1.0762523467600953,0.0,0.0,0.0
EVT_799713,USER_0024,deposit,2024-03-01 21:29:49,21,4,0,1,structurer,,,,,,,,,,,,,,,507.97,bank,0.0,,,,,210,716352.0,2983894.0,716352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1989.95,0.0,0.0,156.3290904896889,3.0,663.3166666666667,0.0,0,0.0,0.0,-0.5126604994507247,0.0,0.0,0.0
EVT_678570,USER_0024,login,2024-03-05 22:45:38,22,1,0,1,structurer,10.115.32.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,214,350149.0,3334043.0,350149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_510123,USER_0024,deposit,2024-03-12 10:42:33,10,1,0,1,structurer,,,,,,,,,,,,,,,723.73,card,0.0,,,,,221,561415.0,561415.0,911564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2713.6800000000003,0.0,0.0,131.16770080066715,4.0,678.4200000000001,0.0,0,0.0,0.0,0.5838845226144189,0.0,0.0,0.0
EVT_499454,USER_0024,login,2024-03-14 08:50:48,8,3,0,1,structurer,10.115.32.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,223,166095.0,727510.0,166095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_254954,USER_0024,deposit,2024-03-16 04:57:47,4,5,1,1,structurer,,,,,,,,,,,,,,,567.81,card,0.0,,,,,225,158819.0,158819.0,324914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3281.49,0.0,0.0,123.89769457096449,5.0,656.298,0.0,0,0.0,0.0,-0.2085390027860134,0.0,0.0,0.0
EVT_133104,USER_0024,deposit,2024-03-16 06:57:47,6,5,1,1,structurer,,,,,,,,,,,,,,,615.19,card,0.0,,,,,225,7200.0,166019.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3235.3100000000004,0.0,0.0,125.14010036754807,6.0,647.0620000000001,0.0,0,0.0,0.0,0.032257730368633566,0.0,0.0,0.0
EVT_300051,USER_0024,deposit,2024-03-16 08:57:47,8,5,1,1,structurer,,,,,,,,,,,,,,,571.79,card,0.0,,,,,225,7200.0,173219.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2986.49,0.0,0.0,80.319465386667,7.0,597.298,0.0,0,0.0,0.0,-0.188311670621482,0.0,0.0,0.0
EVT_562462,USER_0024,deposit,2024-03-16 10:57:47,10,5,1,1,structurer,,,,,,,,,,,,,,,584.96,crypto,0.0,,,,,225,7200.0,180419.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3063.4799999999996,0.0,0.0,64.79218455955935,8.0,612.6959999999999,0.0,0,0.0,0.0,-0.12137851368508033,0.0,0.0,0.0
EVT_539122,USER_0024,deposit,2024-03-16 12:57:47,12,5,1,1,structurer,,,,,,,,,,,,,,,635.11,card,0.0,,,,,225,7200.0,187619.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2974.86,0.0,0.0,29.134370080713968,9.0,594.972,0.0,0,0.0,0.0,0.13349603607653873,0.0,0.0,0.0
EVT_533020,USER_0024,deposit,2024-03-16 14:57:47,14,5,1,1,structurer,,,,,,,,,,,,,,,578.25,card,0.0,,,,,225,7200.0,194819.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2985.3,0.0,0.0,26.99675165644935,10.0,597.0600000000001,0.0,0,0.0,0.0,-0.1554803726860868,0.0,0.0,0.0
EVT_530311,USER_0024,deposit,2024-03-16 16:57:47,16,5,1,1,structurer,,,,,,,,,,,,,,,946.45,crypto,0.0,,,,,225,7200.0,202019.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3316.56,0.0,0.0,160.24460683592446,10.0,663.312,0.0,0,0.0,0.0,1.7158019647461802,0.0,0.0,0.0
EVT_989587,USER_0024,deposit,2024-03-16 18:57:47,18,5,1,1,structurer,,,,,,,,,,,,,,,530.84,card,0.0,,,,,225,7200.0,209219.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3275.6100000000006,0.0,0.0,166.9958905781816,10.0,655.1220000000001,0.0,0,0.0,0.0,-0.3964295731686064,0.0,0.0,0.0
EVT_840058,USER_0024,deposit,2024-03-16 20:57:47,20,5,1,1,structurer,,,,,,,,,,,,,,,756.98,card,0.0,,,,,225,7200.0,216419.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3447.63,0.0,0.0,166.6468419442745,10.0,689.5260000000001,0.0,0,0.0,0.0,0.7528691443407168,0.0,0.0,0.0
EVT_643878,USER_0024,deposit,2024-03-16 22:57:47,22,5,1,1,structurer,,,,,,,,,,,,,,,698.89,card,0.0,,,,,225,7200.0,223619.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3511.4100000000003,0.0,0.0,163.85793044585913,10.0,702.282,0.0,0,0.0,0.0,0.4576415751352838,0.0,0.0,0.0
EVT_688132,USER_0024,deposit,2024-03-17 00:57:47,0,6,1,1,structurer,,,,,,,,,,,,,,,990.03,crypto,0.0,,,,,225,7200.0,230819.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3923.19,0.0,0.0,187.68331457537727,10.0,784.638,0.0,0,0.0,0.0,1.937286169703535,0.0,0.0,0.0
EVT_794395,USER_0024,deposit,2024-03-17 02:57:47,2,6,1,1,structurer,,,,,,,,,,,,,,,547.03,crypto,0.0,,,,,226,7200.0,238019.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3523.77,0.0,0.0,186.59265615237916,10.0,704.754,0.0,0,0.0,0.0,-0.31414803855962137,0.0,0.0,0.0
EVT_651002,USER_0024,deposit,2024-03-17 04:57:47,4,6,1,1,structurer,,,,,,,,,,,,,,,692.51,crypto,0.0,,,,,226,7200.0,245219.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3685.44,0.0,0.0,161.20148547702658,10.0,737.088,0.0,0,0.0,0.0,0.4252168567408844,0.0,0.0,0.0
EVT_122508,USER_0024,login,2024-03-17 09:45:17,9,6,1,1,structurer,10.115.32.1,SG,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,226,17250.0,262469.0,17250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_858386,USER_0024,session,2024-03-21 13:41:28,13,3,0,1,structurer,,,android_app,,,,,,,,,,,,,,,41.4,31.0,0.75,,230,359771.0,359771.0,377021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,41.3,0.86,41.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.7071067811865726,-0.7071067811865476,0.0
EVT_993990,USER_0024,deposit,2024-03-24 07:01:45,7,6,1,1,structurer,,,,,,,,,,,,,,,586.98,card,0.0,,,,,233,235217.0,594988.0,612238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3515.44,0.0,0.0,173.42173716117594,10.0,703.088,0.0,0,0.0,0.0,-0.11111238027494143,0.0,0.0,0.0
EVT_832229,USER_0025,trade,2024-01-01 07:11:16,7,0,0,1,bot_trader,,,,,,,EURUSD,0.21,20879.18,-31.88,1777.74,1994.0,1.075,0.0,,,,,,,,339,0.0,0.0,0.0,20879.18,0.0,-31.88,1777.74,20879.18,0.0,-31.88,1777.74,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5362888396640726,-0.4123254765138508,0.0,0.0,0.0,0.5360478718181321
EVT_873251,USER_0025,login,2024-01-08 23:17:41,23,0,0,1,bot_trader,10.112.3.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,346,662785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_718213,USER_0025,withdrawal,2024-01-14 14:15:15,14,6,1,1,bot_trader,,,,,,,,,,,,,,,851.73,crypto,0.0,,,,,352,485854.0,485854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.4128328611898016,0,0.0,0.0,-0.9604925914191645,0.0,0.0,0.0
EVT_876319,USER_0025,login,2024-01-16 23:09:26,23,1,0,1,bot_trader,10.112.3.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,354,204851.0,690705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_366366,USER_0025,withdrawal,2024-01-18 00:57:49,0,3,0,1,bot_trader,,,,,,,,,,,,,,,489.19,crypto,0.0,,,,,355,92903.0,92903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.374129213483146,0,0.0,0.0,-1.379144391694129,0.0,0.0,0.0
EVT_379473,USER_0025,deposit,2024-01-25 01:32:55,1,3,0,1,bot_trader,,,,,,,,,,,,,,,2376.46,crypto,0.0,,,,,362,606906.0,699809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2376.46,0.0,0.0,0.0,1.0,2376.46,0.0,0,0.0,0.0,0.8002261139188577,0.0,0.0,0.0
EVT_510154,USER_0025,deposit,2024-01-25 18:59:40,18,3,0,1,bot_trader,,,,,,,,,,,,,,,2405.83,bank,0.0,,,,,363,62805.0,762614.0,62805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,4782.29,0.0,0.0,20.767726163448824,2.0,2391.145,0.0,0,0.0,0.0,0.834141829078773,0.0,0.0,0.0
EVT_287412,USER_0025,session,2024-01-27 02:55:05,2,5,1,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,46.7,22.0,0.47,,364,114925.0,877539.0,114925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,46.7,0.47,46.7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.8277714765075155,-0.9249385921781005,0.0
EVT_659024,USER_0025,session,2024-01-31 02:00:47,2,2,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,1.5,732.0,488.0,,368,342342.0,1219881.0,457267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.235,24.1,244.235,24.1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.39988687546570933,-0.14837548563289973,0.0
EVT_458955,USER_0025,session,2024-01-31 02:02:47,2,2,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,1.3,428.0,329.23,,368,120.0,1220001.0,457387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.56666666666666,16.5,272.56666666666666,16.5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.4141685495894847,-0.40127258822388184,0.0
EVT_672808,USER_0025,session,2024-01-31 02:04:47,2,2,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,0.4,634.0,1585.0,,368,120.0,1220121.0,457507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.675,12.475000000000001,600.675,12.475000000000001,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.4784360831464736,1.5989830930803801,0.0
EVT_471496,USER_0025,session,2024-01-31 02:06:47,2,2,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,1.4,578.0,412.86,,368,120.0,1220241.0,457627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.112,10.260000000000002,563.112,10.260000000000002,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.407027712527597,-0.2680623804410272,0.0
EVT_808699,USER_0025,session,2024-01-31 02:08:47,2,2,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,0.9,439.0,487.78,,368,120.0,1220361.0,457747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.5740000000001,1.1,550.5566666666667,8.700000000000001,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.44273189783703526,-0.14872591305980673,0.0
EVT_909489,USER_0025,session,2024-01-31 02:10:47,2,2,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,1.2,393.0,327.5,,368,120.0,1220481.0,457867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.4739999999999,1.04,518.6914285714286,7.628571428571429,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.4213093866513723,-0.40402822208092287,0.0
EVT_855944,USER_0025,session,2024-01-31 02:12:47,2,2,0,1,bot_trader,,,chrome_win,,,,,,,,,,,,,,,0.6,512.0,853.33,,368,120.0,1220601.0,457987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.2940000000001,0.9,560.52125,6.75,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.46415440902269833,0.4335411137848966,0.0
